lane,shipment_count,total_emissions,average_emissions,average_utilization,average_speed_kmph,average_transit_time_hrs,average_co2_per_ton_km,hotspot_tag,recommendation_summary
Ahmedabad - Akola,9,5134.2,570.466666666667,67.4444444444444,49.4777777777778,25.1444444444445,0.0984266666666667,Normal,Monitor performance
Ahmedabad - Ambala,14,10011,715.071428571429,64.5714285714286,49.9642857142857,27.2857142857143,0.0642315,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Anantapur,11,3290,299.090909090909,76.7272727272727,53.1636363636364,15.2,0.0767050909090909,Normal,Monitor performance
Ahmedabad - Asansol,9,3915.8,435.088888888889,77.4444444444444,52.9333333333333,23.5888888888889,0.0236998888888889,Normal,Monitor performance
Ahmedabad - Aurangabad,10,8299.9,829.99,72,50.62,41.26,0.0550748,Normal,Monitor performance
Ahmedabad - Ballari,12,8004.9,667.075,66.1666666666667,50.225,35.3916666666667,0.0581354166666667,Normal,Monitor performance
Ahmedabad - Bangalore,9,392.2,43.5777777777778,67.1111111111111,52.5888888888889,7.05555555555556,0.0726511111111111,Normal,Monitor performance
Ahmedabad - Bareilly,10,6143.6,614.36,66.4,46.1,28.26,0.0516404,Normal,Monitor performance
Ahmedabad - Belagavi,11,4180.9,380.081818181818,67.5454545454546,47.0272727272727,20.4545454545455,0.0372916363636364,Normal,Monitor performance
Ahmedabad - Belgaum,11,9254.1,841.281818181818,74,53.3181818181818,35.5545454545455,0.0372476363636364,Normal,Monitor performance
Ahmedabad - Bhopal,7,3042.4,434.628571428571,72.1428571428571,47.2428571428571,27.3714285714286,0.0311535714285714,Normal,Monitor performance
Ahmedabad - Bhubaneswar,14,15604.2,1114.58571428571,73.7142857142857,52.0357142857143,46.3714285714286,0.0634955714285714,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ahmedabad - Bikaner,17,14854.9,873.817647058824,59.4117647058824,52.0235294117647,43.5117647058824,0.0463721764705882,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Bilaspur,10,10788.9,1078.89,71.4,51.06,39.23,0.079112,Normal,Monitor performance
Ahmedabad - Bokaro,9,3817.5,424.166666666667,65,52.3777777777778,19.3666666666667,0.036397,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Burhanpur,17,8735.8,513.870588235294,72.6470588235294,48.1823529411765,23.8705882352941,0.0575041176470588,Normal,Monitor performance
Ahmedabad - Chandigarh,5,1247.7,249.54,84.8,43.78,13.24,0.0473432,Normal,Monitor performance
Ahmedabad - Chandrapur,8,1206,150.75,75.625,53.075,10.3,0.028742875,Normal,Monitor performance
Ahmedabad - Chennai,8,6496.7,812.0875,77.125,52.25,38.6625,0.05289375,Normal,Monitor performance
Ahmedabad - Cuttack,8,1283.8,160.475,74.75,44.8375,10.325,0.070774375,Normal,Monitor performance
Ahmedabad - Darbhanga,16,10405.3,650.33125,65,49.3875,28.15625,0.068934875,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Davangere,12,3100.6,258.383333333333,74.0833333333333,50.1833333333333,14.8166666666667,0.0294310833333333,Normal,Monitor performance
Ahmedabad - Dehradun,8,1913,239.125,66.625,47.6875,13.15,0.036171,Normal,Monitor performance
Ahmedabad - Dhanbad,7,2630.3,375.757142857143,63.5714285714286,49.1571428571429,20.8571428571429,0.0220304285714286,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Durgapur,4,2413,603.25,65.25,51.725,26.05,0.03687175,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Erode,14,11185.1,798.935714285714,69.9285714285714,48.4785714285714,40.0571428571429,0.0492756428571429,Normal,Monitor performance
Ahmedabad - Faridabad,10,7775.2,777.52,64,49.74,30.96,0.0382342,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Ghaziabad,12,8648.9,720.741666666667,65.25,50.0333333333333,26.1916666666667,0.0472569166666667,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Guntur,8,6032.3,754.0375,80.75,50.4875,33.5625,0.051441375,Normal,Monitor performance
Ahmedabad - Gurgaon,8,3706.8,463.35,78,46.225,24.9,0.030116375,Normal,Monitor performance
Ahmedabad - Guwahati,6,1985.1,330.85,61.8333333333333,49.8833333333333,25.2166666666667,0.027,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Gwalior,6,3401.2,566.866666666667,63.1666666666667,48.9166666666667,28.8166666666667,0.035196,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Haldia,10,8378.1,837.81,75.4,50.36,35.77,0.0355799,Normal,Monitor performance
Ahmedabad - Haridwar,4,4197.2,1049.3,91.5,51.725,41.575,0.032064,Normal,Monitor performance
Ahmedabad - Hassan,14,6874,491,71.9285714285714,50.4142857142857,30.6428571428571,0.031719,Normal,Monitor performance
Ahmedabad - Hisar,6,4105.3,684.216666666667,66,49.55,25.2666666666667,0.0514288333333333,Normal,Monitor performance
Ahmedabad - Hoshangabad,9,2186.1,242.9,67.6666666666667,46.8,12.5666666666667,0.052135,Normal,Monitor performance
Ahmedabad - Hubli,8,2748.5,343.5625,68.75,52.5875,16.475,0.04071975,Normal,Monitor performance
Ahmedabad - Hyderabad,8,6298.1,787.2625,67,50.8625,36.95,0.026208,Normal,Monitor performance
Ahmedabad - Imphal,10,3601.3,360.13,75,54.76,20.04,0.0382963,Normal,Monitor performance
Ahmedabad - Indore,9,2370.3,263.366666666667,71.5555555555556,44.0222222222222,15.3777777777778,0.0610216666666667,Normal,Monitor performance
Ahmedabad - Jaipur,6,3383.2,563.866666666667,67.8333333333333,46.7833333333333,25.4,0.0326013333333333,Normal,Monitor performance
Ahmedabad - Jalandhar,8,3828.9,478.6125,72.5,45.725,28.4875,0.043223,Normal,Monitor performance
Ahmedabad - Jammu,9,4574.2,508.244444444444,68.8888888888889,49.8333333333333,22.3,0.0549348888888889,Normal,Monitor performance
Ahmedabad - Kakinada,7,5167.5,738.214285714286,71.1428571428571,52.0857142857143,27.4142857142857,0.0626718571428571,Normal,Monitor performance
Ahmedabad - Kanpur,8,7422.4,927.8,70.875,53.8625,35.5375,0.0459175,Normal,Monitor performance
Ahmedabad - Karur,12,4739.5,394.958333333333,71.5833333333333,56.75,15.325,0.0761345,Normal,Monitor performance
Ahmedabad - Katni,8,3436.4,429.55,64,49.4125,21.4,0.0257555,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Kharagpur,9,4877.3,541.922222222222,77.4444444444444,47.9111111111111,25,0.0315671111111111,Normal,Monitor performance
Ahmedabad - Kochi,14,10092.7,720.907142857143,64.0714285714286,48.5,34.15,0.0647173571428572,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Kolhapur,5,3183.7,636.74,72.2,48.1,40.26,0.0409538,Normal,Monitor performance
Ahmedabad - Kolkata,5,1403.1,280.62,66,50.64,16.14,0.0892368,Normal,Monitor performance
Ahmedabad - Korba,11,12527.8,1138.89090909091,65,52.5,45.2454545454545,0.0735837272727273,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Ahmedabad - Kota,16,10416.8,651.05,70.875,51.53125,24.925,0.0622828125,Normal,Monitor performance
Ahmedabad - Lucknow,9,4569.6,507.733333333333,76.5555555555556,47.4222222222222,22.3333333333333,0.0626898888888889,Normal,Monitor performance
Ahmedabad - Ludhiana,10,11644.9,1164.49,70.3,51.75,38.68,0.0824323,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ahmedabad - Madurai,15,3258.8,217.253333333333,80.0666666666667,49.4866666666667,12.96,0.0839158,Normal,Monitor performance
Ahmedabad - Mangalore,8,4259.8,532.475,75.375,48.8,26.0125,0.046068125,Normal,Monitor performance
Ahmedabad - Meerut,6,5276.7,879.45,64.3333333333333,51.75,41.9833333333333,0.0597768333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Moradabad,11,3408.6,309.872727272727,66.3636363636364,49.1545454545455,21.3,0.0362002727272727,Normal,Monitor performance
Ahmedabad - Mumbai,13,15834.3,1218.02307692308,72.9230769230769,54.0153846153846,42.2,0.111240615384615,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ahmedabad - Nagpur,6,1931.9,321.983333333333,69.6666666666667,52.55,16.25,0.0449595,Normal,Monitor performance
Ahmedabad - Nashik,15,6384.9,425.66,70.6,49.7066666666667,27.6266666666667,0.0333588666666667,Normal,Monitor performance
Ahmedabad - Noida,11,12511.4,1137.4,71.8181818181818,54.4272727272727,42.6090909090909,0.0612497272727273,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ahmedabad - Panipat,11,3761.8,341.981818181818,66.5454545454546,50.3909090909091,17.7090909090909,0.0657312727272727,Normal,Monitor performance
Ahmedabad - Patna,14,8508,607.714285714286,67.7857142857143,52.0214285714286,24.8928571428571,0.0364539285714286,Normal,Monitor performance
Ahmedabad - Prayagraj,10,7753.6,775.36,83.9,50.6,33.51,0.053362,Normal,Monitor performance
Ahmedabad - Pune,9,2610.9,290.1,62.4444444444444,47.6777777777778,17.6555555555556,0.0604844444444444,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Purnia,7,7629,1089.85714285714,76.2857142857143,50.5857142857143,43.5285714285714,0.0350165714285714,Normal,Monitor performance
Ahmedabad - Raipur,11,7292,662.909090909091,68.9090909090909,48.1363636363636,31.4818181818182,0.0811552727272727,Normal,Monitor performance
Ahmedabad - Ratlam,10,5451.7,545.17,79.2,55.44,28.06,0.0561522,Normal,Monitor performance
Ahmedabad - Rewa,7,2017.4,288.2,74.2857142857143,45.6714285714286,16.7857142857143,0.0357011428571429,Normal,Monitor performance
Ahmedabad - Rohtak,7,2058.1,294.014285714286,72.4285714285714,49.2285714285714,11.9857142857143,0.132392285714286,Normal,Monitor performance
Ahmedabad - Rourkela,14,6559.7,468.55,73.7142857142857,51.8214285714286,26.4428571428571,0.0521271428571429,Normal,Monitor performance
Ahmedabad - Sagar,9,6353,705.888888888889,75.5555555555556,54.3222222222222,34.0444444444444,0.040265,Normal,Monitor performance
Ahmedabad - Salem,17,9757.5,573.970588235294,72.1176470588235,50,23.9411764705882,0.0568954117647059,Normal,Monitor performance
Ahmedabad - Sangli,12,8076.1,673.008333333333,65.25,47.1083333333333,27.3333333333333,0.06161775,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Shillong,7,7483.7,1069.1,77.8571428571429,51.2714285714286,31.9285714285714,0.124869857142857,Normal,Monitor performance
Ahmedabad - Siliguri,8,4257.4,532.175,67.75,55.4625,21.7875,0.084843,Normal,Monitor performance
Ahmedabad - Solapur,7,6478.1,925.442857142857,67.5714285714286,50.1285714285714,35.7,0.0552068571428572,Normal,Monitor performance
Ahmedabad - Sonipat,10,4343.6,434.36,63.8,49.27,21.08,0.0526726,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Surat,7,2689.3,384.185714285714,73.7142857142857,47.5571428571429,21.2857142857143,0.072984,Normal,Monitor performance
Ahmedabad - Thiruvananthapuram,14,4914.4,351.028571428571,69.3571428571429,49.6428571428572,21.2928571428571,0.0625608571428572,Normal,Monitor performance
Ahmedabad - Tirunelveli,9,816.3,90.7,67.7777777777778,51.1666666666667,7.48888888888889,0.085885,Normal,Monitor performance
Ahmedabad - Tirupati,11,5857.4,532.490909090909,69.7272727272727,48.8454545454545,23.1909090909091,0.0543883636363636,Normal,Monitor performance
Ahmedabad - Tiruppur,13,13652.4,1050.18461538462,75.3846153846154,51.0692307692308,36.9,0.0444360769230769,Normal,Monitor performance
Ahmedabad - Trichy,15,4876.5,325.1,69.4,52.5866666666667,18.6133333333333,0.0522939333333333,Normal,Monitor performance
Ahmedabad - Tuticorin,7,3920.6,560.085714285714,69.2857142857143,52.6714285714286,28.4714285714286,0.0306795714285714,Normal,Monitor performance
Ahmedabad - Udaipur,13,7618.5,586.038461538462,68.6153846153846,50.1230769230769,27.7846153846154,0.0397280769230769,Normal,Monitor performance
Ahmedabad - Ujjain,12,4738,394.833333333333,65.5833333333333,45.2916666666667,26.0166666666667,0.0322250833333333,Low Utilization Lane,Improve load planning and shipment consolidation
Ahmedabad - Varanasi,15,8660.4,577.36,74.7333333333333,45.9333333333333,28.54,0.0497340666666667,Normal,Monitor performance
Ahmedabad - Vidisha,6,5503.2,917.2,70,53.3,38.6666666666667,0.0528895,Normal,Monitor performance
Ahmedabad - Vijayawada,9,4653.3,517.033333333333,71.1111111111111,54.3666666666667,20.0666666666667,0.0989447777777778,Normal,Monitor performance
Ahmedabad - Visakhapatnam,5,2136.7,427.34,72,50.32,19.32,0.0951474,Normal,Monitor performance
Ahmedabad - Warangal,13,9978.2,767.553846153846,66.2307692307692,54.6153846153846,35.6,0.0463968461538462,Normal,Monitor performance
Ahmedabad - Wardha,6,1122.3,187.05,75.3333333333333,56.7333333333333,9.4,0.0784783333333333,Normal,Monitor performance
Ahmedabad - Yavatmal,13,11104,854.153846153846,70.6923076923077,51.3,36.6923076923077,0.0556031538461539,Normal,Monitor performance
Aizawl - Agartala,6,4734.1,789.016666666667,65.3333333333333,52.25,39.4833333333333,0.0443036666666667,Low Utilization Lane,Improve load planning and shipment consolidation
Aizawl - Agra,5,5025.3,1005.06,73.6,47.28,45.18,0.0301928,Normal,Monitor performance
Aizawl - Ahmedabad,13,4103.2,315.630769230769,70.2307692307692,48.5846153846154,20.3076923076923,0.0485799230769231,Normal,Monitor performance
Aizawl - Ajmer,9,4836,537.333333333333,63.7777777777778,52.2555555555556,22.8111111111111,0.0370365555555556,Low Utilization Lane,Improve load planning and shipment consolidation
Aizawl - Akola,8,4844.6,605.575,65.875,46.8625,30.725,0.040443125,Low Utilization Lane,Improve load planning and shipment consolidation
Aizawl - Alwar,6,9026.5,1504.41666666667,58.6666666666667,49.7833333333333,57.75,0.0538218333333333,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Aizawl - Ambala,10,5545.8,554.58,68.2,48.62,24.74,0.0588362,Normal,Monitor performance
Aizawl - Amritsar,11,10752.5,977.5,72,45.5454545454546,43.3727272727273,0.0458321818181818,Normal,Monitor performance
Aizawl - Anantapur,6,2190.4,365.066666666667,65,51.5166666666667,17.3666666666667,0.0464398333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Aizawl - Asansol,11,7137,648.818181818182,66.3636363636364,50.1818181818182,29.4545454545455,0.0373708181818182,Normal,Monitor performance
Aizawl - Aurangabad,7,7031.8,1004.54285714286,75.5714285714286,49.1142857142857,39.5285714285714,0.0696428571428572,Normal,Monitor performance
Aizawl - Bangalore,6,2615.2,435.866666666667,67.5,51.0666666666667,18.25,0.0813831666666667,Normal,Monitor performance
Aizawl - Bareilly,14,2520.4,180.028571428571,68.9285714285714,50.0714285714286,11.1857142857143,0.0619234285714286,Normal,Monitor performance
Aizawl - Belagavi,9,3342.7,371.411111111111,74.7777777777778,53.6333333333333,17.5888888888889,0.0520428888888889,Normal,Monitor performance
Aizawl - Belgaum,10,9430.6,943.06,76.1,49.56,34.8,0.0698489,Normal,Monitor performance
Aizawl - Bhopal,13,10489.7,806.9,68.6153846153846,46.6692307692308,37.9461538461539,0.050781,Normal,Monitor performance
Aizawl - Bhubaneswar,11,8863.1,805.736363636364,65.8181818181818,48.3272727272727,42.0636363636364,0.0318130909090909,Low Utilization Lane,Improve load planning and shipment consolidation
Aizawl - Bikaner,13,10759.3,827.638461538462,73.6153846153846,50.0076923076923,39.3923076923077,0.0398907692307692,Normal,Monitor performance
Aizawl - Bilaspur,12,15584.1,1298.675,65.8333333333333,53.1083333333333,42.3,0.06553625,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Aizawl - Burhanpur,5,3247,649.4,72,48.32,33.02,0.079458,Normal,Monitor performance
Aizawl - Chandigarh,11,4018.6,365.327272727273,67.5454545454546,50.5545454545455,16.5727272727273,0.0906635454545455,Normal,Monitor performance
Aizawl - Chandrapur,14,5822.7,415.907142857143,76.8571428571429,48.3642857142857,22.1928571428571,0.0649634285714286,Normal,Monitor performance
Aizawl - Chennai,13,7584.4,583.415384615385,71.3846153846154,49.1153846153846,27.1,0.0639363076923077,Normal,Monitor performance
Aizawl - Coimbatore,9,10670.3,1185.58888888889,64,55.7333333333333,40.0333333333333,0.037068,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Aizawl - Cuttack,8,5185.6,648.2,74.375,45.3875,23.4375,0.116748375,Normal,Monitor performance
Aizawl - Dehradun,9,3433.1,381.455555555556,72.4444444444444,51.5666666666667,22.3666666666667,0.0376918888888889,Normal,Monitor performance
Aizawl - Delhi,6,4193.8,698.966666666667,63.5,48.85,37.2333333333333,0.0357106666666667,Low Utilization Lane,Improve load planning and shipment consolidation
Aizawl - Dhanbad,11,7551.9,686.536363636364,71.3636363636364,51.0454545454546,30.1818181818182,0.0472207272727273,Normal,Monitor performance
Aizawl - Erode,9,4653.5,517.055555555556,73.3333333333333,47.7333333333333,23.9,0.0551903333333333,Normal,Monitor performance
Aizawl - Faridabad,10,3006.3,300.63,70.4,50.21,15.15,0.0378218,Normal,Monitor performance
Aizawl - Ghaziabad,9,6252.1,694.677777777778,76.1111111111111,50.7333333333333,26.0888888888889,0.0770796666666667,Normal,Monitor performance
Aizawl - Guntur,9,7112.4,790.266666666667,72.1111111111111,49.0111111111111,30.0666666666667,0.0588702222222222,Normal,Monitor performance
