shipment_id,origin,destination,lane,date,distance_km,weight_ton,vehicle_type,fuel_type,utilization_percent,estimated_emissions_kg_co2e,traffic congestion,Age of vehicle,Engine size ( Capacity of liters of fuel)
SYNX000160,Hubli,Hyderabad,Hubli - Hyderabad,2024-11-17 00:00:00,529,3.67919166873267,16mt openbody,Diesel,61.2862460009303,476.6,High,4,5
SYNX000161,Delhi,Gwalior,Delhi - Gwalior,2024-11-14 00:00:00,370,24.7728411315037,24FT MA CONTAINER,Diesel,82.5185791019991,744.2,Medium,8,8.9
SYNX000162,Hubli,Kota,Hubli - Kota,2024-06-09 00:00:00,1372,9.5692119983648,17mt openbody,EV,94.8642559767954,1310,High,5,5.9
SYNX000163,Panipat,Kanpur,Panipat - Kanpur,2024-03-06 00:00:00,582,9.4307484883533,17mt openbody,Diesel,90.5392716840412,1294.7,High,5,5.9
SYNX000164,Bangalore,Kochi,Bangalore - Kochi,2024-07-06 00:00:00,460,4.60575853889125,16mt openbody,CNG,74.3156286464376,545,High,4,5
SYNX000165,Ghaziabad,Kanpur,Ghaziabad - Kanpur,2024-12-27 00:00:00,470,3.339216352654,16mt openbody,CNG,54.2981861671063,179.9,Medium,4,5
SYNX000166,Vijayawada,Rohtak,Vijayawada - Rohtak,2024-07-02 00:00:00,1798,5.29077727604495,16mt openbody,Diesel,70.1688228932241,155.3,Medium,4,5
SYNX000167,Salem,Guntur,Salem - Guntur,2024-07-27 00:00:00,715,4.82365161472659,16mt openbody,EV,80.7132541630174,409.4,High,4,5
SYNX000168,Guntur,Rohtak,Guntur - Rohtak,2024-10-23 00:00:00,1817,13.6374420414112,18mt open body,Diesel,50.8388503926766,1638,High,6,7.2
SYNX000169,Tirupati,Mangalore,Tirupati - Mangalore,2024-08-08 00:00:00,625,6.2143147702511,17mt openbody,CNG,100,181.8,Medium,5,5.9
SYNX000170,Guwahati,Panipat,Guwahati - Panipat,2024-06-01 00:00:00,1871,8.81261286817068,17mt openbody,EV,71.8976870876456,396.5,Medium,5,5.9
SYNX000171,Kochi,Lucknow,Kochi - Lucknow,2024-08-01 00:00:00,2430,12.2795836695167,18mt open body,Diesel,97.842949835607,360.5,Medium,6,7.2
SYNX000172,Ghaziabad,Panipat,Ghaziabad - Panipat,2024-08-01 00:00:00,117,15.9486376084977,18mt mxl,Diesel,71.3487398799167,805.7,Medium,7,7.8
SYNX000173,Bangalore,Coimbatore,Bangalore - Coimbatore,2024-03-30 00:00:00,285,19.6921309946479,21 MT OPENBODY,Diesel,58.3717724739789,1572.9,High,7,7.8
SYNX000174,Gwalior,Faridabad,Gwalior - Faridabad,2024-06-15 00:00:00,323,7.4088157648745,17mt openbody,EV,74.8539545148355,285.9,Medium,5,5.9
SYNX000175,Jabalpur,Mangalore,Jabalpur - Mangalore,2024-06-16 00:00:00,1579,9.98386435630253,17mt openbody,Diesel,90.5090437073888,363.4,Medium,5,5.9
SYNX000176,Lucknow,Varanasi,Lucknow - Varanasi,2024-05-11 00:00:00,331,9.53973013259366,17mt openbody,Diesel,63.0617893465885,373.1,Medium,5,5.9
SYNX000177,Guntur,Jalandhar,Guntur - Jalandhar,2024-01-31 00:00:00,2176,9.42545642545004,17mt openbody,Diesel,63.7589869924031,676.7,High,5,5.9
SYNX000178,Lucknow,Guwahati,Lucknow - Guwahati,2024-12-19 00:00:00,1345,3.66719980732838,16mt openbody,EV,99.9331677092076,210.4,Medium,4,5
SYNX000179,Chandigarh,Vijayawada,Chandigarh - Vijayawada,2024-09-04 00:00:00,2037,9.78376724490821,17mt openbody,Diesel,59.0994029901938,1078.6,High,5,5.9
SYNX000180,Coimbatore,Ludhiana,Coimbatore - Ludhiana,2024-01-26 00:00:00,2767,8.00318618466573,17mt openbody,Diesel,62.3471475371788,885.5,High,5,5.9
SYNX000181,Prayagraj,Jabalpur,Prayagraj - Jabalpur,2024-10-20 00:00:00,392,2.30904839120514,16mt openbody,EV,46.7805958546295,132.3,Medium,4,5
SYNX000182,Tirupati,Vijayawada,Tirupati - Vijayawada,2024-10-25 00:00:00,433,0.980683594198527,16mt openbody,CNG,93.4098904615736,69.8,High,4,5
SYNX000183,Lucknow,Sonipat,Lucknow - Sonipat,2024-10-15 00:00:00,567,7.87211904919347,17mt openbody,EV,39.0166742130726,935.4,High,5,5.9
SYNX000184,Pune,Gwalior,Pune - Gwalior,2024-11-29 00:00:00,1206,7.53929586772745,17mt openbody,CNG,47.2769597205126,274.7,Medium,5,5.9
SYNX000185,Trichy,Sonipat,Trichy - Sonipat,2024-11-24 00:00:00,2540,25.1587433420869,24FT MA CONTAINER,Diesel,80.4841335253754,1388.3,Medium,8,8.9
SYNX000186,Ahmedabad,Panipat,Ahmedabad - Panipat,2024-12-08 00:00:00,1041,6.45983048112661,17mt openbody,Diesel,65.2272709596432,201.8,Medium,5,5.9
SYNX000187,Kolkata,Siliguri,Kolkata - Siliguri,2024-07-27 00:00:00,577,4.57977104199802,16mt openbody,EV,87.9464401182801,568.1,High,4,5
SYNX000188,Aurangabad,Bhopal,Aurangabad - Bhopal,2024-08-27 00:00:00,541,5.20444220452666,16mt openbody,CNG,85.2729030855042,295,Medium,4,5
SYNX000189,Jalandhar,Mangalore,Jalandhar - Mangalore,2024-11-10 00:00:00,2561,7.82919244660049,17mt openbody,EV,46.0988508679132,1086.4,High,5,5.9
SYNX000190,Mangalore,Faridabad,Mangalore - Faridabad,2024-05-12 00:00:00,2177,7.3445178466551,17mt openbody,EV,92.30105598324,1088,High,5,5.9
SYNX000191,Panipat,Bangalore,Panipat - Bangalore,2024-01-15 00:00:00,2284,29.6926244633791,22FT RAIL CONTAINER,Diesel,83.8285834468448,1611.6,Medium,8,8.9
SYNX000192,Bhopal,Jabalpur,Bhopal - Jabalpur,2024-03-08 00:00:00,329,21.957935772792,24 MT OPENBODY,Diesel,66.7935566954902,1148.8,Medium,8,8.9
SYNX000193,Kota,Guntur,Kota - Guntur,2024-08-26 00:00:00,1373,4.38880845264617,16mt openbody,CNG,98.883946000385,148.6,Medium,4,5
SYNX000194,Ludhiana,Rohtak,Ludhiana - Rohtak,2024-06-24 00:00:00,293,8.14120961047898,17mt openbody,EV,73.6595450871362,573.1,High,5,5.9
SYNX000195,Sonipat,Faridabad,Sonipat - Faridabad,2024-09-20 00:00:00,89,3.15876462285354,16mt openbody,Diesel,64.0067051601526,109.7,Medium,4,5
SYNX000196,Chennai,Coimbatore,Chennai - Coimbatore,2024-12-16 00:00:00,534,1.13554600456564,16mt openbody,CNG,43.9890210413809,40,Medium,4,5
SYNX000197,Prayagraj,Agra,Prayagraj - Agra,2024-06-02 00:00:00,536,6.46444414169371,17mt openbody,CNG,100,399.7,Medium,5,5.9
SYNX000198,Vadodara,Guntur,Vadodara - Guntur,2024-12-27 00:00:00,1265,7.97149898639989,17mt openbody,Diesel,98.878759407546,434.5,Medium,5,5.9
SYNX000199,Mumbai,Nagpur,Mumbai - Nagpur,2024-11-20 00:00:00,860,4.99464770449041,16mt openbody,EV,55.5222705764135,242.1,Medium,4,5
SYNX000200,Vadodara,Jalandhar,Vadodara - Jalandhar,2024-05-03 00:00:00,1288,6.05089512671909,17mt openbody,Diesel,52.8624043996158,457,High,5,5.9
SYNX000201,Panipat,Agra,Panipat - Agra,2024-11-10 00:00:00,333,10.0133142643835,18mt open body,Diesel,78.5519976793722,662.3,Medium,6,7.2
SYNX000202,Hubli,Trichy,Hubli - Trichy,2024-11-22 00:00:00,799,8.23306498630785,17mt openbody,Diesel,61.846039871892,352,Medium,5,5.9
SYNX000203,Chandigarh,Agra,Chandigarh - Agra,2024-07-31 00:00:00,516,2.22262775191852,16mt openbody,EV,84.8260608673418,106.1,Medium,4,5
SYNX000204,Rohtak,Varanasi,Rohtak - Varanasi,2024-03-23 00:00:00,931,5.46933037830454,16mt openbody,EV,58.6577371940162,316.6,Medium,4,5
SYNX000205,Prayagraj,Madurai,Prayagraj - Madurai,2024-12-27 00:00:00,2211,7.64241011821171,17mt openbody,Diesel,40.8469572925834,883,High,5,5.9
SYNX000206,Chandigarh,Aurangabad,Chandigarh - Aurangabad,2024-04-22 00:00:00,1520,2.66867508495092,16mt openbody,EV,60.4389165268562,137,Medium,4,5
SYNX000207,Rajkot,Bilaspur,Rajkot - Bilaspur,2024-09-01 00:00:00,1459,9.96998400812668,17mt openbody,Diesel,84.7896187028008,348,Medium,5,5.9
SYNX000208,Patna,Surat,Patna - Surat,2024-08-30 00:00:00,1685,0.910533019089178,16mt openbody,CNG,46.9604643806592,60.6,Medium,4,5
SYNX000209,Bilaspur,Patna,Bilaspur - Patna,2024-10-26 00:00:00,620,6.1821252989659,17mt openbody,Diesel,84.2031419703451,301,Medium,5,5.9
SYNX000210,Noida,Pune,Noida - Pune,2024-07-26 00:00:00,1463,3.33021684833716,16mt openbody,Diesel,48.6386913691421,107.8,Medium,4,5
SYNX000211,Chennai,Chandigarh,Chennai - Chandigarh,2024-07-10 00:00:00,2494,7.6030505120646,17mt openbody,Diesel,91.0058128392546,404.3,Medium,5,5.9
SYNX000212,Chennai,Kolkata,Chennai - Kolkata,2024-05-25 00:00:00,1698,17.2840964927941,18mt mxl,Diesel,48.4888553706126,2142.3,High,7,7.8
SYNX000213,Delhi,Rohtak,Delhi - Rohtak,2024-03-07 00:00:00,66,5.0970838790522,16mt openbody,EV,60.0393329449946,207.3,Medium,4,5
SYNX000214,Jabalpur,Vijayawada,Jabalpur - Vijayawada,2024-09-21 00:00:00,932,1.28658528673464,16mt openbody,EV,54.4410580919278,92.6,High,4,5
SYNX000215,Chennai,Trichy,Chennai - Trichy,2024-05-19 00:00:00,383,9.97106220220965,17mt openbody,EV,95.7699615285395,444.2,Medium,5,5.9
SYNX000216,Noida,Durgapur,Noida - Durgapur,2024-08-21 00:00:00,1421,5.59973449856646,16mt openbody,Diesel,69.2202097891158,164.7,Medium,4,5
SYNX000217,Mangalore,Mumbai,Mangalore - Mumbai,2024-10-21 00:00:00,896,5.58033773847484,16mt openbody,EV,84.7498723360798,250.5,Medium,4,5
SYNX000218,Thiruvananthapuram,Kolkata,Thiruvananthapuram - Kolkata,2024-10-08 00:00:00,2478,16.3257333516836,18mt mxl,Diesel,88.5233519665976,1033,Medium,7,7.8
SYNX000219,Vadodara,Thiruvananthapuram,Vadodara - Thiruvananthapuram,2024-11-27 00:00:00,1980,15.5852878776538,18mt mxl,Diesel,92.8458518347237,1781.1,High,7,7.8
SYNX000220,Bilaspur,Kota,Bilaspur - Kota,2024-04-07 00:00:00,910,4.49643393400232,16mt openbody,EV,62.1516659176609,252.8,Medium,4,5
SYNX000221,Chandigarh,Coimbatore,Chandigarh - Coimbatore,2024-11-25 00:00:00,2741,7.09741202759315,17mt openbody,CNG,98.707314274069,325.2,Medium,5,5.9
SYNX000222,Ludhiana,Surat,Ludhiana - Surat,2024-02-27 00:00:00,1404,1.02668128734182,16mt openbody,CNG,44.9714151755645,34.1,Medium,4,5
SYNX000223,Gurgaon,Ranchi,Gurgaon - Ranchi,2024-11-29 00:00:00,1256,24.6005253813599,22FT RAIL CONTAINER,Diesel,76.2557619796909,805.6,Medium,8,8.9
SYNX000224,Raipur,Prayagraj,Raipur - Prayagraj,2024-08-25 00:00:00,582,1.94627124347071,16mt openbody,EV,58.0661239185306,90,Medium,4,5
SYNX000225,Vadodara,Chandigarh,Vadodara - Chandigarh,2024-04-25 00:00:00,1254,1.01352325603657,16mt openbody,EV,40.5250476611944,46.3,Medium,4,5
SYNX000226,Kota,Aurangabad,Kota - Aurangabad,2024-08-30 00:00:00,745,2.66243322981692,16mt openbody,EV,46.6031536308929,212.7,High,4,5
SYNX000227,Bhopal,Tirupati,Bhopal - Tirupati,2024-10-19 00:00:00,1364,8.98760421076864,17mt openbody,Diesel,67.5363873447611,651.5,High,5,5.9
SYNX000228,Madurai,Durgapur,Madurai - Durgapur,2024-09-17 00:00:00,2249,2.89816138488082,16mt openbody,EV,49.3999010897397,395.8,High,4,5
SYNX000229,Hyderabad,Delhi,Hyderabad - Delhi,2024-01-15 00:00:00,1583,12.980813596351,18mt open body,Diesel,87.9871126052323,1753,High,6,7.2
SYNX000230,Vadodara,Sonipat,Vadodara - Sonipat,2024-01-27 00:00:00,1046,3.99724660321758,16mt openbody,Diesel,89.6003187285269,251.2,Medium,4,5
SYNX000231,Hyderabad,Raipur,Hyderabad - Raipur,2024-09-18 00:00:00,677,4.77598576717665,16mt openbody,Diesel,47.9037383349782,345.5,High,4,5
SYNX000232,Prayagraj,Bangalore,Prayagraj - Bangalore,2024-02-13 00:00:00,1820,2.14193986731603,16mt openbody,EV,55.6821897772372,122.4,Medium,4,5
SYNX000233,Chennai,Hyderabad,Chennai - Hyderabad,2024-11-09 00:00:00,644,14.2332772876791,18mt mxl,Diesel,90.2314043770538,640,Medium,7,7.8
SYNX000234,Salem,Jaipur,Salem - Jaipur,2024-07-31 00:00:00,2142,6.75677977492097,17mt openbody,CNG,43.381563641015,795.7,High,5,5.9
SYNX000235,Nagpur,Mumbai,Nagpur - Mumbai,2024-02-13 00:00:00,860,6.60720207783326,17mt openbody,CNG,52.2464852531323,473.8,High,5,5.9
SYNX000236,Ahmedabad,Guwahati,Ahmedabad - Guwahati,2024-05-20 00:00:00,2458,5.10572106139836,16mt openbody,CNG,100,371,High,4,5
SYNX000237,Ghaziabad,Aurangabad,Ghaziabad - Aurangabad,2024-08-19 00:00:00,1251,5.68723098858142,16mt openbody,EV,47.0871491570829,332,Medium,4,5
SYNX000238,Prayagraj,Kochi,Prayagraj - Kochi,2024-05-11 00:00:00,2277,9.53973013259366,17mt openbody,Diesel,63.0617893465885,373.1,Medium,5,5.9
SYNX000239,Jaipur,Kanpur,Jaipur - Kanpur,2024-06-23 00:00:00,568,9.04596555840196,17mt openbody,Diesel,45.0651695868719,1024.2,High,5,5.9
SYNX000240,Vadodara,Varanasi,Vadodara - Varanasi,2024-10-08 00:00:00,1313,10.0279330370762,18mt open body,Diesel,82.1651477664777,378.8,Medium,6,7.2
SYNX000241,Kanpur,Hubli,Kanpur - Hubli,2024-11-30 00:00:00,1682,13.6989779651022,18mt open body,Diesel,78.141565406544,1038.5,High,6,7.2
SYNX000242,Guwahati,Udaipur,Guwahati - Udaipur,2024-06-27 00:00:00,2272,3.37172619953776,16mt openbody,EV,80.8603539092752,104.8,Medium,4,5
SYNX000243,Madurai,Kanpur,Madurai - Kanpur,2024-05-04 00:00:00,2315,5.26888656426686,16mt openbody,EV,77.2718004900728,257.3,Medium,4,5
SYNX000244,Mangalore,Madurai,Mangalore - Madurai,2024-07-19 00:00:00,608,6.6315742331937,17mt openbody,EV,94.8211676653792,862.6,High,5,5.9
SYNX000245,Hubli,Agra,Hubli - Agra,2024-07-02 00:00:00,1684,18.3522179525219,21 MT OPENBODY,Diesel,87.935087514788,1030.1,Medium,7,7.8
SYNX000246,Gwalior,Thiruvananthapuram,Gwalior - Thiruvananthapuram,2024-10-14 00:00:00,2465,9.04660077997525,17mt openbody,CNG,66.9945160493456,472.4,Medium,5,5.9
SYNX000247,Durgapur,Gwalior,Durgapur - Gwalior,2024-06-10 00:00:00,1210,1.19780572130399,16mt openbody,EV,51.6630929562841,51,Medium,4,5
SYNX000248,Ahmedabad,Madurai,Ahmedabad - Madurai,2024-10-07 00:00:00,1964,5.13353242628738,16mt openbody,Diesel,50.4459976060256,617.3,High,4,5
SYNX000249,Salem,Madurai,Salem - Madurai,2024-03-19 00:00:00,242,9.28581738456745,17mt openbody,Diesel,73.1364599166919,355.9,Medium,5,5.9
SYNX000250,Thiruvananthapuram,Guntur,Thiruvananthapuram - Guntur,2024-03-09 00:00:00,1181,11.8150368427631,18mt open body,EV,69.8320731234057,541.9,Medium,6,7.2
SYNX000251,Varanasi,Ghaziabad,Varanasi - Ghaziabad,2024-06-09 00:00:00,827,10.1693334833726,18mt open body,Diesel,42.3723004296646,310.8,Medium,6,7.2
SYNX000252,Jabalpur,Amritsar,Jabalpur - Amritsar,2024-02-28 00:00:00,1333,6.16755611222775,17mt openbody,CNG,96.9925107445876,490.8,High,5,5.9
SYNX000253,Kolkata,Faridabad,Kolkata - Faridabad,2024-03-23 00:00:00,1605,1.85804320189781,16mt openbody,EV,74.8107827530034,85.4,Medium,4,5
SYNX000254,Mangalore,Udaipur,Mangalore - Udaipur,2024-01-06 00:00:00,1629,23.9056908711901,24 MT OPENBODY,Diesel,47.6688260799397,1732.1,High,8,8.9
SYNX000255,Lucknow,Ahmedabad,Lucknow - Ahmedabad,2024-03-11 00:00:00,1181,1.24822479961233,16mt openbody,EV,75.5785447130228,85.5,Medium,4,5
SYNX000256,Udaipur,Trichy,Udaipur - Trichy,2024-02-11 00:00:00,2027,7.71389270091903,17mt openbody,Diesel,32.6388074240184,872.1,High,5,5.9
SYNX000257,Raipur,Rohtak,Raipur - Rohtak,2024-12-11 00:00:00,1236,3.69328283597509,16mt openbody,EV,66.2582641059609,269.9,High,4,5
SYNX000258,Ludhiana,Kochi,Ludhiana - Kochi,2024-08-23 00:00:00,2915,3.85976714559227,16mt openbody,Diesel,71.1014720323607,269.7,Medium,4,5
SYNX000259,Bilaspur,Prayagraj,Bilaspur - Prayagraj,2024-06-22 00:00:00,468,7.76230144899779,17mt openbody,EV,44.6358913023621,825.9,High,5,5.9
SYNX000260,Bhopal,Ghaziabad,Bhopal - Ghaziabad,2024-09-02 00:00:00,752,5.80692660161254,16mt openbody,CNG,88.1965019985895,351.5,Medium,4,5
SYNX000261,Raipur,Nagpur,Raipur - Nagpur,2024-07-31 00:00:00,330,24.1154914692812,24FT MA CONTAINER,Diesel,80.130655945025,789.8,Medium,8,8.9
SYNX000262,Salem,Aurangabad,Salem - Aurangabad,2024-03-05 00:00:00,1201,9.69157751119688,17mt openbody,EV,43.6331632825637,473.7,Medium,5,5.9
SYNX000263,Madurai,Thiruvananthapuram,Madurai - Thiruvananthapuram,2024-03-04 00:00:00,254,10.0361719654354,18mt open body,Diesel,70.8880546846315,607.6,Medium,6,7.2
SYNX000264,Belgaum,Patna,Belgaum - Patna,2024-08-10 00:00:00,1934,17.7660744152306,18mt mxl,Diesel,80.5075821907338,2085,High,7,7.8
SYNX000265,Bangalore,Pune,Bangalore - Pune,2024-02-03 00:00:00,919,4.383813580507,16mt openbody,Diesel,91.339865931774,138.7,Medium,4,5
SYNX000266,Hubli,Hyderabad,Hubli - Hyderabad,2024-02-26 00:00:00,529,23.714975176578,24 MT OPENBODY,Diesel,67.4354597805332,1064.2,Medium,8,8.9
SYNX000267,Ludhiana,Gwalior,Ludhiana - Gwalior,2024-10-17 00:00:00,710,7.4731041479833,17mt openbody,CNG,76.1447164259981,420.4,Medium,5,5.9
SYNX000268,Bangalore,Siliguri,Bangalore - Siliguri,2024-02-09 00:00:00,2374,6.46597561873421,17mt openbody,EV,69.606581014017,443.1,Medium,5,5.9
SYNX000269,Visakhapatnam,Kolkata,Visakhapatnam - Kolkata,2024-03-13 00:00:00,955,4.50495324257049,16mt openbody,Diesel,64.4352300520012,299.3,Medium,4,5
SYNX000270,Hubli,Raipur,Hubli - Raipur,2024-07-11 00:00:00,1186,4.97762881900824,16mt openbody,EV,89.6593864549108,219.4,Medium,4,5
SYNX000271,Sonipat,Guwahati,Sonipat - Guwahati,2024-10-15 00:00:00,1855,5.19523634747369,16mt openbody,CNG,70.9925889721124,176.2,Medium,4,5
SYNX000272,Ranchi,Mumbai,Ranchi - Mumbai,2024-02-04 00:00:00,1716,10.2028714024041,18mt open body,CNG,79.8086209415716,703.6,Medium,6,7.2
SYNX000273,Amritsar,Visakhapatnam,Amritsar - Visakhapatnam,2024-05-05 00:00:00,2205,2.26537149820239,16mt openbody,Diesel,69.9070145511503,161.9,High,4,5
SYNX000274,Ahmedabad,Lucknow,Ahmedabad - Lucknow,2024-02-27 00:00:00,1181,5.0749467648491,16mt openbody,Diesel,41.1113642973649,289.1,Medium,4,5
SYNX000275,Amritsar,Kanpur,Amritsar - Kanpur,2024-03-03 00:00:00,979,6.6726504850697,17mt openbody,EV,59.1995564084419,491.1,High,5,5.9
SYNX000276,Indore,Tirupati,Indore - Tirupati,2024-05-19 00:00:00,1348,22.6110376853331,24 MT OPENBODY,Diesel,75.7487340358595,754.2,Medium,8,8.9
SYNX000277,Visakhapatnam,Rohtak,Visakhapatnam - Rohtak,2024-03-30 00:00:00,1771,6.44858873315652,17mt openbody,EV,77.0539750399307,242.7,Medium,5,5.9
SYNX000278,Kolkata,Ranchi,Kolkata - Ranchi,2024-04-10 00:00:00,405,7.94732571688939,17mt openbody,CNG,87.0348939129204,525.3,Medium,5,5.9
SYNX000279,Chandigarh,Tirupati,Chandigarh - Tirupati,2024-02-01 00:00:00,2401,4.9478331434079,16mt openbody,EV,91.2319802166419,352,High,4,5
SYNX000280,Aurangabad,Bhopal,Aurangabad - Bhopal,2024-06-13 00:00:00,541,20.8375088628351,21 MT OPENBODY,Diesel,77.4578403946682,582.5,Medium,8,8.9
SYNX000281,Bhopal,Delhi,Bhopal - Delhi,2024-12-06 00:00:00,758,6.90639680254067,17mt openbody,EV,66.7720343937333,385.6,Medium,5,5.9
SYNX000282,Guwahati,Vadodara,Guwahati - Vadodara,2024-04-02 00:00:00,2409,8.95574384593877,17mt openbody,Diesel,94.0388830880206,540.4,Medium,5,5.9
SYNX000283,Ahmedabad,Rajkot,Ahmedabad - Rajkot,2024-05-24 00:00:00,248,5.89049456197431,16mt openbody,Diesel,55.6639568110481,460.2,High,4,5
SYNX000284,Panipat,Vijayawada,Panipat - Vijayawada,2024-07-13 00:00:00,1852,1.82086550876063,16mt openbody,CNG,38.4158369951142,78.2,Medium,4,5
SYNX000285,Kochi,Mumbai,Kochi - Mumbai,2024-07-05 00:00:00,1350,20.8861892267436,21 MT OPENBODY,Diesel,64.5724013695982,1772.9,High,8,8.9
SYNX000286,Kanpur,Kolkata,Kanpur - Kolkata,2024-04-27 00:00:00,1149,17.6586335863399,18mt mxl,Diesel,63.9705398631275,915.4,Medium,7,7.8
SYNX000287,Kanpur,Ahmedabad,Kanpur - Ahmedabad,2024-03-20 00:00:00,1089,5.81107709662159,16mt openbody,EV,94.0139816487011,377.9,Medium,4,5
SYNX000288,Chennai,Raipur,Chennai - Raipur,2024-11-29 00:00:00,1150,10.2706489482698,18mt open body,Diesel,45.920886542985,1306.6,High,6,7.2
SYNX000289,Jaipur,Rohtak,Jaipur - Rohtak,2024-04-01 00:00:00,293,6.44543141057947,17mt openbody,CNG,83.1597873335863,501,High,5,5.9
SYNX000290,Ghaziabad,Vijayawada,Ghaziabad - Vijayawada,2024-10-26 00:00:00,1739,7.78907572771247,17mt openbody,EV,61.8464160995068,423.8,Medium,5,5.9
SYNX000291,Patna,Panipat,Patna - Panipat,2024-02-16 00:00:00,1137,6.8880689730252,17mt openbody,CNG,80.0762132041023,161.2,Medium,5,5.9
SYNX000292,Varanasi,Coimbatore,Varanasi - Coimbatore,2024-10-26 00:00:00,2140,3.64004065054039,16mt openbody,EV,78.2442632439358,125.6,Medium,4,5
SYNX000293,Hubli,Vadodara,Hubli - Vadodara,2024-03-03 00:00:00,998,5.57568872092455,16mt openbody,CNG,73.14595369069,226.7,Medium,4,5
SYNX000294,Varanasi,Bhopal,Varanasi - Bhopal,2024-12-31 00:00:00,760,5.09223243208188,16mt openbody,EV,68.6854726312948,385.4,High,4,5
SYNX000295,Belgaum,Noida,Belgaum - Noida,2024-08-11 00:00:00,1802,8.9133196079648,17mt openbody,EV,99.5606547456382,1041.9,High,5,5.9
SYNX000296,Nagpur,Guntur,Nagpur - Guntur,2024-05-06 00:00:00,696,2.19285164803324,16mt openbody,EV,85.670837690008,96.6,Medium,4,5
SYNX000297,Patna,Vijayawada,Patna - Vijayawada,2024-04-21 00:00:00,1391,29.584065453749,22FT RAIL CONTAINER,Diesel,76.4873850126546,1480.2,Medium,8,8.9
SYNX000298,Jaipur,Indore,Jaipur - Indore,2024-08-02 00:00:00,583,1.26170067775235,16mt openbody,CNG,75.2436033523796,45.5,Medium,4,5
SYNX000299,Udaipur,Sonipat,Udaipur - Sonipat,2024-11-04 00:00:00,737,17.6646823136394,18mt mxl,Diesel,63.5170175543025,1203.7,Medium,7,7.8
SYNX000300,Hyderabad,Surat,Hyderabad - Surat,2024-02-09 00:00:00,909,10.5122830488035,18mt open body,Diesel,95.4328458143113,711.2,Medium,6,7.2
SYNX000301,Bilaspur,Indore,Bilaspur - Indore,2024-07-11 00:00:00,812,4.97762881900824,16mt openbody,EV,89.6593864549108,219.4,Medium,4,5
SYNX000302,Nagpur,Rohtak,Nagpur - Rohtak,2024-03-19 00:00:00,1121,9.38448959549792,17mt openbody,Diesel,60.1138115564262,488.8,Medium,5,5.9
SYNX000303,Trichy,Prayagraj,Trichy - Prayagraj,2024-12-26 00:00:00,2077,10.4829882155545,18mt open body,Diesel,81.7365909325797,1241.8,High,6,7.2
SYNX000304,Rohtak,Noida,Rohtak - Noida,2024-12-30 00:00:00,108,1.80831567291018,16mt openbody,EV,89.9756220233057,87,Medium,4,5
SYNX000305,Thiruvananthapuram,Jalandhar,Thiruvananthapuram - Jalandhar,2024-12-21 00:00:00,3174,8.96403923661518,17mt openbody,CNG,74.4941067403818,651.6,High,5,5.9
SYNX000306,Siliguri,Panipat,Siliguri - Panipat,2024-03-13 00:00:00,1450,5.16900489073043,16mt openbody,EV,86.5379015910459,400.9,High,4,5
SYNX000307,Vijayawada,Tirupati,Vijayawada - Tirupati,2024-12-01 00:00:00,433,14.7915646897493,18mt mxl,Diesel,88.6522515344131,666.5,Medium,7,7.8
SYNX000308,Udaipur,Guntur,Udaipur - Guntur,2024-08-08 00:00:00,1445,16.7425847947978,18mt mxl,Diesel,67.9873770297361,1148.4,Medium,7,7.8
SYNX000309,Varanasi,Surat,Varanasi - Surat,2024-01-06 00:00:00,1417,6.30345700626185,17mt openbody,EV,45.9938236839239,764.6,High,5,5.9
SYNX000310,Kanpur,Bangalore,Kanpur - Bangalore,2024-05-04 00:00:00,1907,2.34569553918707,16mt openbody,Diesel,64.1440428225633,156,Medium,4,5
SYNX000311,Kanpur,Ludhiana,Kanpur - Ludhiana,2024-03-15 00:00:00,825,8.33334758844038,17mt openbody,EV,72.3604864422534,441.1,Medium,5,5.9
SYNX000312,Coimbatore,Indore,Coimbatore - Indore,2024-07-22 00:00:00,1633,1.56241947986033,16mt openbody,CNG,49.8021342674667,62.3,Medium,4,5
SYNX000313,Delhi,Kolkata,Delhi - Kolkata,2024-11-30 00:00:00,1647,19.198597488719,21 MT OPENBODY,Diesel,59.3525550117951,1340,Medium,7,7.8
SYNX000314,Visakhapatnam,Mangalore,Visakhapatnam - Mangalore,2024-12-16 00:00:00,1302,4.14973417578092,16mt openbody,Diesel,86.4248345765421,242.2,Medium,4,5
SYNX000315,Coimbatore,Indore,Coimbatore - Indore,2024-08-08 00:00:00,1633,23.0789409903394,24 MT OPENBODY,Diesel,75.9424864808983,1665,High,8,8.9
SYNX000316,Aurangabad,Ludhiana,Aurangabad - Ludhiana,2024-05-21 00:00:00,1534,21.0402187732045,24 MT OPENBODY,Diesel,66.1507853864591,1509.7,High,8,8.9
SYNX000317,Panipat,Kolkata,Panipat - Kolkata,2024-05-22 00:00:00,1709,9.1662622303178,17mt openbody,EV,70.7725783579731,456.1,Medium,5,5.9
